,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_o,height_o,width_o,url_m,height_m,width_m,url_t,height_t,width_t,url_n,height_n,width_n
3443393369,3443393369,46656862@N00,0fc66ffd7e,3650,4,IMG_0740,1,0,0,0,1239778014,2008-07-03 13:17:51,0,0,6,,47.032597,12.720941,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3650/3443393369_586ea0b2b8_o.jpg,1728,3072,https://live.staticflickr.com/3650/3443393369_0fc66ffd7e.jpg,281,500,https://live.staticflickr.com/3650/3443393369_0fc66ffd7e_t.jpg,56,100,https://live.staticflickr.com/3650/3443393369_0fc66ffd7e_n.jpg,180,320
3443392873,3443392873,46656862@N00,708cd6c599,3539,4,IMG_0739,1,0,0,0,1239777994,2008-07-03 13:17:42,0,0,6,,47.032597,12.720941,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3539/3443392873_7b82019e71_o.jpg,1728,3072,https://live.staticflickr.com/3539/3443392873_708cd6c599.jpg,281,500,https://live.staticflickr.com/3539/3443392873_708cd6c599_t.jpg,56,100,https://live.staticflickr.com/3539/3443392873_708cd6c599_n.jpg,180,320
3444207182,3444207182,46656862@N00,82b0660cf1,3574,4,IMG_0737,1,0,0,0,1239777970,2008-07-03 13:12:44,0,0,5,,47.032725,12.722883,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3574/3444207182_506dfaecac_o.jpg,1728,3072,https://live.staticflickr.com/3574/3444207182_82b0660cf1.jpg,281,500,https://live.staticflickr.com/3574/3444207182_82b0660cf1_t.jpg,56,100,https://live.staticflickr.com/3574/3444207182_82b0660cf1_n.jpg,180,320
3443391949,3443391949,46656862@N00,9cf86e23f7,3304,4,IMG_0736,1,0,0,0,1239777953,2008-07-03 13:12:38,0,0,12,,47.032725,12.722883,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3304/3443391949_d047dc9253_o.jpg,1728,3072,https://live.staticflickr.com/3304/3443391949_9cf86e23f7.jpg,281,500,https://live.staticflickr.com/3304/3443391949_9cf86e23f7_t.jpg,56,100,https://live.staticflickr.com/3304/3443391949_9cf86e23f7_n.jpg,180,320
3443391501,3443391501,46656862@N00,81fc088d39,3358,4,IMG_0735,1,0,0,0,1239777935,2008-07-03 13:12:33,0,0,14,,47.032725,12.722880,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3358/3443391501_3fd4c884c6_o.jpg,1728,3072,https://live.staticflickr.com/3358/3443391501_81fc088d39.jpg,281,500,https://live.staticflickr.com/3358/3443391501_81fc088d39_t.jpg,56,100,https://live.staticflickr.com/3358/3443391501_81fc088d39_n.jpg,180,320
3443390923,3443390923,46656862@N00,40a25578a1,3399,4,IMG_0734,1,0,0,0,1239777911,2008-07-03 13:12:29,0,0,13,,47.032725,12.722880,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3399/3443390923_fe1880a655_o.jpg,1728,3072,https://live.staticflickr.com/3399/3443390923_40a25578a1.jpg,281,500,https://live.staticflickr.com/3399/3443390923_40a25578a1_t.jpg,56,100,https://live.staticflickr.com/3399/3443390923_40a25578a1_n.jpg,180,320
3209637679,3209637679,27194299@N07,a63145b0d2,3485,4,Hütte im Schnee,1,0,0,3,1232390013,2009-01-17 12:15:11,0,0,141,,47.007972,12.654404,15,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3485/3209637679_a635fb58d8_o.jpg,2592,3888,https://live.staticflickr.com/3485/3209637679_a63145b0d2.jpg,333,500,https://live.staticflickr.com/3485/3209637679_a63145b0d2_t.jpg,67,100,https://live.staticflickr.com/3485/3209637679_a63145b0d2_n.jpg,213,320
3209630987,3209630987,27194299@N07,dc08bdc517,3096,4,Verkehrsspiegel mit Schneelandschaft,1,0,0,3,1232389847,2009-01-17 12:13:57,0,0,68,,47.007972,12.654404,15,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3096/3209630987_4bd7c9cced_o.jpg,2592,3888,https://live.staticflickr.com/3096/3209630987_dc08bdc517.jpg,500,333,https://live.staticflickr.com/3096/3209630987_dc08bdc517_t.jpg,100,67,https://live.staticflickr.com/3096/3209630987_dc08bdc517_n.jpg,320,213
3209630971,3209630971,27194299@N07,b9b757af5b,3315,4,Bushaltestelle im Schnee,1,0,0,3,1232389846,2009-01-17 12:11:56,0,0,152,,47.007972,12.654404,15,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3315/3209630971_f8c45740b2_o.jpg,2592,3888,https://live.staticflickr.com/3315/3209630971_b9b757af5b.jpg,500,333,https://live.staticflickr.com/3315/3209630971_b9b757af5b_t.jpg,100,67,https://live.staticflickr.com/3315/3209630971_b9b757af5b_n.jpg,320,213
3210436420,3210436420,27194299@N07,26021dfd9c,3505,4,Zaun im Schnee,1,0,0,3,1232388859,2009-01-17 11:26:45,0,0,200,,47.007972,12.654404,15,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3505/3210436420_411ee4f027_o.jpg,2592,3888,https://live.staticflickr.com/3505/3210436420_26021dfd9c.jpg,333,500,https://live.staticflickr.com/3505/3210436420_26021dfd9c_t.jpg,67,100,https://live.staticflickr.com/3505/3210436420_26021dfd9c_n.jpg,213,320
3210436412,3210436412,27194299@N07,600b187fc2,3338,4,Hütte im Schnee,1,0,0,3,1232388859,2009-01-17 11:19:22,0,0,189,,47.007972,12.654404,15,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3338/3210436412_b9ac580f74_o.jpg,2592,3888,https://live.staticflickr.com/3338/3210436412_600b187fc2.jpg,333,500,https://live.staticflickr.com/3338/3210436412_600b187fc2_t.jpg,67,100,https://live.staticflickr.com/3338/3210436412_600b187fc2_n.jpg,213,320
3210436376,3210436376,27194299@N07,5304db6e95,3335,4,Schaufeln,1,0,0,3,1232388858,2009-01-17 09:43:21,0,0,168,,47.007972,12.654404,15,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3335/3210436376_699e889ba4_o.jpg,2592,3888,https://live.staticflickr.com/3335/3210436376_5304db6e95.jpg,500,333,https://live.staticflickr.com/3335/3210436376_5304db6e95_t.jpg,100,67,https://live.staticflickr.com/3335/3210436376_5304db6e95_n.jpg,320,213
3210436384,3210436384,27194299@N07,fa4f27886c,3359,4,Alter Lift,1,0,0,3,1232388858,2009-01-17 09:44:25,0,0,134,,47.007972,12.654404,15,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3359/3210436384_1cbea3a12f_o.jpg,2592,3888,https://live.staticflickr.com/3359/3210436384_fa4f27886c.jpg,333,500,https://live.staticflickr.com/3359/3210436384_fa4f27886c_t.jpg,67,100,https://live.staticflickr.com/3359/3210436384_fa4f27886c_n.jpg,213,320
2959154798,2959154798,68222897@N00,b7e0084893,3036,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1224525073,2008-09-27 11:12:42,0,0,42,,47.038769,12.716488,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3036/2959154798_c39c7cc6dc_o.jpg,2592,3872,https://live.staticflickr.com/3036/2959154798_b7e0084893.jpg,335,500,https://live.staticflickr.com/3036/2959154798_b7e0084893_t.jpg,67,100,https://live.staticflickr.com/3036/2959154798_b7e0084893_n.jpg,214,320
2959151746,2959151746,68222897@N00,80a43d3acc,3245,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1224525007,2008-09-27 11:12:42,0,0,49,,47.038769,12.716488,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3245/2959151746_1c18974e9f_o.jpg,1280,1600,https://live.staticflickr.com/3245/2959151746_80a43d3acc.jpg,400,500,https://live.staticflickr.com/3245/2959151746_80a43d3acc_t.jpg,80,100,https://live.staticflickr.com/3245/2959151746_80a43d3acc_n.jpg,256,320
2959151014,2959151014,68222897@N00,187c38ce26,3158,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1224524992,2008-09-27 11:12:41,0,0,83,,47.038769,12.716488,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3158/2959151014_1c3e66df75_o.jpg,2592,3872,https://live.staticflickr.com/3158/2959151014_187c38ce26.jpg,335,500,https://live.staticflickr.com/3158/2959151014_187c38ce26_t.jpg,67,100,https://live.staticflickr.com/3158/2959151014_187c38ce26_n.jpg,214,320
2958304509,2958304509,68222897@N00,b3df5a3582,3010,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1224524929,2008-09-27 11:12:41,0,0,41,,47.038769,12.716488,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3010/2958304509_630529390f_o.jpg,1280,1600,https://live.staticflickr.com/3010/2958304509_b3df5a3582.jpg,400,500,https://live.staticflickr.com/3010/2958304509_b3df5a3582_t.jpg,80,100,https://live.staticflickr.com/3010/2958304509_b3df5a3582_n.jpg,256,320
2958303873,2958303873,68222897@N00,1eba0f0992,3072,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1224524915,2008-09-27 11:12:39,0,0,40,,47.038769,12.716488,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3072/2958303873_fe66db9f47_o.jpg,2592,3872,https://live.staticflickr.com/3072/2958303873_1eba0f0992.jpg,335,500,https://live.staticflickr.com/3072/2958303873_1eba0f0992_t.jpg,67,100,https://live.staticflickr.com/3072/2958303873_1eba0f0992_n.jpg,214,320
2959144548,2959144548,68222897@N00,46151296e9,3175,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1224524853,2008-09-27 11:12:39,0,0,45,,47.038769,12.716488,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3175/2959144548_8137870860_o.jpg,1280,1600,https://live.staticflickr.com/3175/2959144548_46151296e9.jpg,400,500,https://live.staticflickr.com/3175/2959144548_46151296e9_t.jpg,80,100,https://live.staticflickr.com/3175/2959144548_46151296e9_n.jpg,256,320
2959143780,2959143780,68222897@N00,6b576a7cb7,3206,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1224524838,2008-09-27 11:12:38,0,0,46,,47.038769,12.716488,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3206/2959143780_c4a16141bd_o.jpg,1280,1600,https://live.staticflickr.com/3206/2959143780_6b576a7cb7.jpg,400,500,https://live.staticflickr.com/3206/2959143780_6b576a7cb7_t.jpg,80,100,https://live.staticflickr.com/3206/2959143780_6b576a7cb7_n.jpg,256,320
2958299713,2958299713,68222897@N00,61097d1af8,3025,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1224524822,2008-09-27 11:12:38,0,0,36,,47.038769,12.716488,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3025/2958299713_67d5ac65f9_o.jpg,2592,3872,https://live.staticflickr.com/3025/2958299713_61097d1af8.jpg,335,500,https://live.staticflickr.com/3025/2958299713_61097d1af8_t.jpg,67,100,https://live.staticflickr.com/3025/2958299713_61097d1af8_n.jpg,214,320
2897649363,2897649363,68222897@N00,26174f965c,3197,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222680515,2008-09-29 11:28:35,0,0,38,,47.035641,12.715830,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3197/2897649363_4e71e5e3e3_o.jpg,2131,12000,https://live.staticflickr.com/3197/2897649363_26174f965c.jpg,89,500,https://live.staticflickr.com/3197/2897649363_26174f965c_t.jpg,18,100,https://live.staticflickr.com/3197/2897649363_26174f965c_n.jpg,57,320
2897639121,2897639121,68222897@N00,76ed1225b7,3087,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222680107,2008-09-29 11:21:47,0,0,34,,47.035641,12.715830,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3087/2897639121_6351da09e7_o.jpg,2358,10000,https://live.staticflickr.com/3087/2897639121_76ed1225b7.jpg,118,500,https://live.staticflickr.com/3087/2897639121_76ed1225b7_t.jpg,24,100,https://live.staticflickr.com/3087/2897639121_76ed1225b7_n.jpg,75,320
2898472210,2898472210,68222897@N00,e91b42294f,3035,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222679737,2008-09-29 11:15:37,0,0,36,,47.040419,12.717316,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3035/2898472210_014c43ef09_o.jpg,2474,6616,https://live.staticflickr.com/3035/2898472210_e91b42294f.jpg,187,500,https://live.staticflickr.com/3035/2898472210_e91b42294f_t.jpg,37,100,https://live.staticflickr.com/3035/2898472210_e91b42294f_n.jpg,120,320
2897623433,2897623433,68222897@N00,7907212602,3156,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222679497,2008-09-29 11:11:37,0,1,34,,47.033819,12.716975,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3156/2897623433_5afb0fa6f6_o.jpg,2110,6242,https://live.staticflickr.com/3156/2897623433_7907212602.jpg,169,500,https://live.staticflickr.com/3156/2897623433_7907212602_t.jpg,34,100,https://live.staticflickr.com/3156/2897623433_7907212602_n.jpg,108,320
2897618153,2897618153,68222897@N00,34dfa8dc20,3259,4,Exkursion Gloerer Hütte (26/27 Sept. 2008),1,0,0,3,1222679291,2008-09-29 11:08:11,0,1,31,,47.040419,12.717316,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3259/2897618153_0aac3eea83_o.jpg,2413,7631,https://live.staticflickr.com/3259/2897618153_34dfa8dc20.jpg,158,500,https://live.staticflickr.com/3259/2897618153_34dfa8dc20_t.jpg,32,100,https://live.staticflickr.com/3259/2897618153_34dfa8dc20_n.jpg,101,320
2897610733,2897610733,68222897@N00,55e3b02f1c,3133,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222678995,2008-09-29 11:03:15,0,0,35,,47.033819,12.716975,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3133/2897610733_5d37f568d9_o.jpg,2162,6745,https://live.staticflickr.com/3133/2897610733_55e3b02f1c.jpg,160,500,https://live.staticflickr.com/3133/2897610733_55e3b02f1c_t.jpg,32,100,https://live.staticflickr.com/3133/2897610733_55e3b02f1c_n.jpg,103,320
2898447770,2898447770,68222897@N00,50fdd443ba,3234,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222678748,2008-09-29 10:59:08,0,0,32,,47.040419,12.717316,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3234/2898447770_ffe228a0ae_o.jpg,2484,9054,https://live.staticflickr.com/3234/2898447770_50fdd443ba.jpg,137,500,https://live.staticflickr.com/3234/2898447770_50fdd443ba_t.jpg,27,100,https://live.staticflickr.com/3234/2898447770_50fdd443ba_n.jpg,88,320
2897595001,2897595001,68222897@N00,1c91a85bfc,3118,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222678370,2008-09-29 10:52:50,0,1,19,,47.040419,12.717316,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3118/2897595001_ab50d6496c_o.jpg,3270,7500,https://live.staticflickr.com/3118/2897595001_1c91a85bfc.jpg,218,500,https://live.staticflickr.com/3118/2897595001_1c91a85bfc_t.jpg,44,100,https://live.staticflickr.com/3118/2897595001_1c91a85bfc_n.jpg,140,320
2897584991,2897584991,68222897@N00,09f2204200,3164,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222677974,2008-09-29 10:46:14,0,0,46,,47.041238,12.716583,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3164/2897584991_247d9b029a_o.jpg,2291,10907,https://live.staticflickr.com/3164/2897584991_09f2204200.jpg,105,500,https://live.staticflickr.com/3164/2897584991_09f2204200_t.jpg,21,100,https://live.staticflickr.com/3164/2897584991_09f2204200_n.jpg,67,320
2898418102,2898418102,68222897@N00,bcd59026f6,3058,4,Austrian Alps - Schobergruppe - Excursion Glorerhütte - 2008,1,0,0,3,1222677578,2008-09-29 10:39:38,0,1,309,,47.036966,12.715083,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3058/2898418102_7a46807132_o.jpg,2116,6206,https://live.staticflickr.com/3058/2898418102_bcd59026f6.jpg,170,500,https://live.staticflickr.com/3058/2898418102_bcd59026f6_t.jpg,34,100,https://live.staticflickr.com/3058/2898418102_bcd59026f6_n.jpg,109,320
2898411394,2898411394,68222897@N00,f27402404c,3158,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222677293,2008-09-27 15:11:06,0,0,96,,47.019988,12.689069,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3158/2898411394_380e29c23b_o.jpg,2592,3872,https://live.staticflickr.com/3158/2898411394_f27402404c.jpg,335,500,https://live.staticflickr.com/3158/2898411394_f27402404c_t.jpg,67,100,https://live.staticflickr.com/3158/2898411394_f27402404c_n.jpg,214,320
2898407952,2898407952,68222897@N00,105b21e090,3106,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222677143,2008-09-27 15:10:55,0,0,107,,47.019988,12.689069,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3106/2898407952_7afff4a241_o.jpg,2592,3872,https://live.staticflickr.com/3106/2898407952_105b21e090.jpg,335,500,https://live.staticflickr.com/3106/2898407952_105b21e090_t.jpg,67,100,https://live.staticflickr.com/3106/2898407952_105b21e090_n.jpg,214,320
2898405030,2898405030,68222897@N00,789f610613,3100,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222677017,2008-09-27 15:10:46,0,0,64,,47.019988,12.689069,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3100/2898405030_095fac20e3_o.jpg,2592,3872,https://live.staticflickr.com/3100/2898405030_789f610613.jpg,335,500,https://live.staticflickr.com/3100/2898405030_789f610613_t.jpg,67,100,https://live.staticflickr.com/3100/2898405030_789f610613_n.jpg,214,320
2898401604,2898401604,68222897@N00,862fc9aa56,3228,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222676869,2008-09-27 15:08:27,0,0,96,,47.020244,12.692002,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3228/2898401604_d4ceb3ca71_o.jpg,2592,3872,https://live.staticflickr.com/3228/2898401604_862fc9aa56.jpg,335,500,https://live.staticflickr.com/3228/2898401604_862fc9aa56_t.jpg,67,100,https://live.staticflickr.com/3228/2898401604_862fc9aa56_n.jpg,214,320
2897554643,2897554643,68222897@N00,e333df7a1c,3278,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222676715,2008-09-27 14:38:14,0,0,65,,47.022308,12.695705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3278/2897554643_259b74d9a6_o.jpg,2592,3872,https://live.staticflickr.com/3278/2897554643_e333df7a1c.jpg,335,500,https://live.staticflickr.com/3278/2897554643_e333df7a1c_t.jpg,67,100,https://live.staticflickr.com/3278/2897554643_e333df7a1c_n.jpg,214,320
2897551729,2897551729,68222897@N00,c9e17bb0f3,3065,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222676602,2008-09-27 14:38:01,0,0,50,,47.022308,12.695705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3065/2897551729_be1e450dc5_o.jpg,2592,3872,https://live.staticflickr.com/3065/2897551729_c9e17bb0f3.jpg,335,500,https://live.staticflickr.com/3065/2897551729_c9e17bb0f3_t.jpg,67,100,https://live.staticflickr.com/3065/2897551729_c9e17bb0f3_n.jpg,214,320
2898391968,2898391968,68222897@N00,e4d33d3acf,3200,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222676476,2008-09-27 14:37:48,0,0,59,,47.022308,12.695705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3200/2898391968_e53ef83617_o.jpg,2592,3872,https://live.staticflickr.com/3200/2898391968_e4d33d3acf.jpg,335,500,https://live.staticflickr.com/3200/2898391968_e4d33d3acf_t.jpg,67,100,https://live.staticflickr.com/3200/2898391968_e4d33d3acf_n.jpg,214,320
2897545523,2897545523,68222897@N00,9f48480182,3013,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222676344,2008-09-27 14:37:40,0,0,66,,47.022308,12.695705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3013/2897545523_e6e4082703_o.jpg,2592,3872,https://live.staticflickr.com/3013/2897545523_9f48480182.jpg,335,500,https://live.staticflickr.com/3013/2897545523_9f48480182_t.jpg,67,100,https://live.staticflickr.com/3013/2897545523_9f48480182_n.jpg,214,320
2897542797,2897542797,68222897@N00,ed85ea2934,3053,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222676229,2008-09-27 14:29:25,0,0,66,,47.020902,12.698730,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3053/2897542797_8192ba63bf_o.jpg,2592,3872,https://live.staticflickr.com/3053/2897542797_ed85ea2934.jpg,335,500,https://live.staticflickr.com/3053/2897542797_ed85ea2934_t.jpg,67,100,https://live.staticflickr.com/3053/2897542797_ed85ea2934_n.jpg,214,320
2897539135,2897539135,68222897@N00,e9fe2595ec,3067,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222676069,2008-09-27 14:28:59,0,0,47,,47.020902,12.698730,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3067/2897539135_280e6a0977_o.jpg,2592,3872,https://live.staticflickr.com/3067/2897539135_e9fe2595ec.jpg,335,500,https://live.staticflickr.com/3067/2897539135_e9fe2595ec_t.jpg,67,100,https://live.staticflickr.com/3067/2897539135_e9fe2595ec_n.jpg,214,320
2897195440,2897195440,68222897@N00,bc8b3cc640,3173,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222647591,2008-09-27 14:00:10,0,0,31,,47.031005,12.715388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3173/2897195440_1de2aa79c5_o.jpg,2592,3872,https://live.staticflickr.com/3173/2897195440_bc8b3cc640.jpg,335,500,https://live.staticflickr.com/3173/2897195440_bc8b3cc640_t.jpg,67,100,https://live.staticflickr.com/3173/2897195440_bc8b3cc640_n.jpg,214,320
2897188858,2897188858,68222897@N00,61a7f8b309,3110,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222647457,2008-09-27 13:59:36,0,0,35,,47.031005,12.715388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3110/2897188858_61ee0291f8_o.jpg,2592,3872,https://live.staticflickr.com/3110/2897188858_61a7f8b309.jpg,335,500,https://live.staticflickr.com/3110/2897188858_61a7f8b309_t.jpg,67,100,https://live.staticflickr.com/3110/2897188858_61a7f8b309_n.jpg,214,320
2897181384,2897181384,68222897@N00,c1fae1f322,3284,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222647314,2008-09-27 12:07:19,0,0,29,,47.038363,12.716391,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3284/2897181384_1f8477c84e_o.jpg,3872,2592,https://live.staticflickr.com/3284/2897181384_c1fae1f322.jpg,500,335,https://live.staticflickr.com/3284/2897181384_c1fae1f322_t.jpg,100,67,https://live.staticflickr.com/3284/2897181384_c1fae1f322_n.jpg,320,214
2897168186,2897168186,68222897@N00,02ff58e2a8,3094,4,Exkursion Glorer Hütte (26/27 Sept. 2008),1,0,0,3,1222647036,2008-09-27 12:04:12,0,0,40,,47.041247,12.716463,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3094/2897168186_9e4e834373_o.jpg,2592,3872,https://live.staticflickr.com/3094/2897168186_02ff58e2a8.jpg,335,500,https://live.staticflickr.com/3094/2897168186_02ff58e2a8_t.jpg,67,100,https://live.staticflickr.com/3094/2897168186_02ff58e2a8_n.jpg,214,320
